Trip ID,Request Time (UTC),Begin Trip Time (UTC),Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time (UTC),Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Duration (min),Fare Amount,Tip Amount,Fee Amount,Total Amount,Fare Currency,Trip or Order Status,Product Type,City,Surge Multiplier
SYN-UBR-000259,2024-11-01 23:42:00 +0000 UTC,2024-11-01 23:42:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-01 23:47:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.52,5,6.61,2.79,2.58,11.98,USD,completed,UberX,San Francisco,
SYN-UBR-000260,2024-11-02 02:39:00 +0000 UTC,2024-11-02 02:39:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2024-11-02 02:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.36,4,6.37,3.22,1.9,11.49,USD,completed,UberX,San Francisco,
SYN-UBR-000261,2024-11-02 11:48:00 +0000 UTC,2024-11-02 11:48:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-02 11:52:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.41,4,6.78,0,2.58,9.36,USD,completed,UberX,San Francisco,
SYN-UBR-000262,2024-11-02 13:08:00 +0000 UTC,2024-11-02 13:09:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2024-11-02 13:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.41,4,7.43,3,2.06,12.49,USD,completed,UberX,San Francisco,
SYN-UBR-000263,2024-11-05 08:13:00 +0000 UTC,2024-11-05 08:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-05 08:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.83,6,7.44,2.26,2.66,12.36,USD,completed,UberX,San Francisco,
SYN-UBR-000264,2024-11-05 18:15:00 +0000 UTC,2024-11-05 18:16:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-11-05 18:25:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.57,9,8.9,2.81,2.2,13.91,USD,completed,UberX,San Francisco,
SYN-UBR-000265,2024-11-07 08:12:00 +0000 UTC,2024-11-07 08:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-07 08:19:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.79,7,8.33,2.18,2.94,13.45,USD,completed,UberX,San Francisco,
SYN-UBR-000266,2024-11-07 18:28:00 +0000 UTC,2024-11-07 18:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-11-07 18:35:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.59,7,7.88,2.71,1.69,12.28,USD,completed,UberX,San Francisco,
SYN-UBR-000267,2024-11-12 08:16:00 +0000 UTC,2024-11-12 08:16:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-12 08:23:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.78,7,7.65,3.41,2.33,13.39,USD,completed,UberX,San Francisco,
SYN-UBR-000268,2024-11-12 18:09:00 +0000 UTC,2024-11-12 18:10:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-11-12 18:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.57,8,7.85,0,2.07,9.92,USD,completed,UberX,San Francisco,
SYN-UBR-000269,2024-11-13 19:06:00 +0000 UTC,2024-11-13 19:06:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-13 19:10:00 +0000 UTC,37.77,-122.43,"Gym (synthetic, Hayes Valley)",1.02,4,6.69,0,1.7,8.39,USD,completed,UberX,San Francisco,
SYN-UBR-000270,2024-11-14 08:12:00 +0000 UTC,2024-11-14 08:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-14 08:21:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.92,8,7.66,0,3.13,10.79,USD,completed,UberX,San Francisco,
SYN-UBR-000271,2024-11-14 18:23:00 +0000 UTC,2024-11-14 18:24:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-11-14 18:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.88,6,7,1.85,2.36,11.21,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000272,2024-11-15 23:26:00 +0000 UTC,2024-11-15 23:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-15 23:31:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.72,4,7.46,2.77,2.67,12.9,USD,completed,UberX,San Francisco,
SYN-UBR-000273,2024-11-16 02:37:00 +0000 UTC,2024-11-16 02:37:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2024-11-16 02:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.74,4,7.73,2.58,3.01,13.32,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000274,2024-11-19 08:21:00 +0000 UTC,2024-11-19 08:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-19 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.8,8,7.74,2.59,3.1,13.43,USD,completed,UberX,San Francisco,
SYN-UBR-000275,2024-11-19 18:20:00 +0000 UTC,2024-11-19 18:21:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-11-19 18:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.78,9,7.91,3.18,2.04,13.13,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000276,2024-11-20 19:33:00 +0000 UTC,2024-11-20 19:33:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-20 19:37:00 +0000 UTC,37.76,-122.43,"Friend's place (synthetic, Castro)",0.45,4,6.76,0,2.48,9.24,USD,completed,UberX,San Francisco,
SYN-UBR-000277,2024-11-22 14:35:00 +0000 UTC,2024-11-22 14:35:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-22 15:08:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),9.73,33,30.27,0,2.92,33.19,USD,completed,UberX,San Francisco,
SYN-UBR-000278,2024-11-24 11:17:00 +0000 UTC,2024-11-24 11:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-24 11:22:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.69,4,7.33,0,1.75,9.08,USD,completed,UberX,San Francisco,
SYN-UBR-000279,2024-11-24 13:01:00 +0000 UTC,2024-11-24 13:01:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2024-11-24 13:06:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.48,5,7.4,0,2.57,9.97,USD,completed,UberX,San Francisco,
SYN-UBR-000280,2024-11-26 08:28:00 +0000 UTC,2024-11-26 08:28:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-26 08:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.68,7,8.78,0,3.1,11.88,USD,completed,UberX,San Francisco,
SYN-UBR-000281,2024-11-26 18:25:00 +0000 UTC,2024-11-26 18:26:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-11-26 18:36:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.6,10,8.32,2.3,1.77,12.39,USD,completed,UberX,San Francisco,
SYN-UBR-000282,2024-11-27 22:46:00 +0000 UTC,2024-11-27 22:47:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2024-11-27 23:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.87,36,32.18,0,3.02,35.2,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000283,2024-11-28 08:25:00 +0000 UTC,2024-11-28 08:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-28 08:33:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.69,7,8.44,0,1.68,10.12,USD,completed,UberX,San Francisco,
SYN-UBR-000284,2024-11-28 18:28:00 +0000 UTC,2024-11-28 18:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-11-28 18:35:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.92,7,7.94,0,3,10.94,USD,completed,UberX,San Francisco,
SYN-UBR-000285,2024-11-29 23:37:00 +0000 UTC,2024-11-29 23:37:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-11-29 23:41:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.5,4,7.19,1.59,1.84,10.62,USD,completed,UberX,San Francisco,
SYN-UBR-000286,2024-11-30 03:49:00 +0000 UTC,2024-11-30 03:49:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2024-11-30 03:53:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.39,4,7.15,3.17,1.68,12,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000287,2024-12-02 14:37:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,rider_cancelled,UberX,San Francisco,
SYN-UBR-000288,2024-12-03 08:28:00 +0000 UTC,2024-12-03 08:28:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-03 08:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.7,7,7.25,1.62,2.74,11.61,USD,completed,UberX,San Francisco,
SYN-UBR-000289,2024-12-03 18:08:00 +0000 UTC,2024-12-03 18:09:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-03 18:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.73,6,8.16,3.33,1.85,13.34,USD,completed,UberX,San Francisco,
SYN-UBR-000290,2024-12-05 08:29:00 +0000 UTC,2024-12-05 08:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-05 08:37:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.72,8,8.31,0,2.43,10.74,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000291,2024-12-05 18:35:00 +0000 UTC,2024-12-05 18:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-05 18:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.65,6,7.13,0,2.14,9.27,USD,completed,UberX,San Francisco,
SYN-UBR-000292,2024-12-12 08:33:00 +0000 UTC,2024-12-12 08:34:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-12 08:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.79,8,8.61,2.26,3.11,13.98,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000293,2024-12-12 18:12:00 +0000 UTC,2024-12-12 18:13:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-12 18:19:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.82,6,7.2,1.81,3.03,12.04,USD,completed,UberX,San Francisco,
SYN-UBR-000294,2024-12-13 23:04:00 +0000 UTC,2024-12-13 23:04:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-13 23:09:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.66,5,7.32,2.02,3.03,12.37,USD,completed,UberX,San Francisco,
SYN-UBR-000295,2024-12-14 01:27:00 +0000 UTC,2024-12-14 01:28:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2024-12-14 01:32:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.58,4,6.26,1.6,3.01,10.87,USD,completed,UberX,San Francisco,
SYN-UBR-000296,2024-12-14 11:57:00 +0000 UTC,2024-12-14 11:58:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-14 12:02:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.48,4,7.3,2.88,2.04,12.22,USD,completed,UberX,San Francisco,
SYN-UBR-000297,2024-12-14 13:31:00 +0000 UTC,2024-12-14 13:32:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2024-12-14 13:36:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.62,4,7.64,2.42,1.91,11.97,USD,completed,UberX,San Francisco,
SYN-UBR-000298,2024-12-17 08:28:00 +0000 UTC,2024-12-17 08:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-17 08:37:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.78,8,8.92,0,2.49,11.41,USD,completed,UberX,San Francisco,
SYN-UBR-000299,2024-12-17 18:40:00 +0000 UTC,2024-12-17 18:41:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-17 18:47:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.66,6,8.18,1.69,3.02,12.89,USD,completed,UberX,San Francisco,
SYN-UBR-000300,2024-12-18 19:27:00 +0000 UTC,2024-12-18 19:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-18 19:34:00 +0000 UTC,37.74,-122.41,"Parents (synthetic, Bernal)",1.3,7,8.02,2.06,2.52,12.6,USD,completed,UberX,San Francisco,
SYN-UBR-000301,2024-12-19 08:28:00 +0000 UTC,2024-12-19 08:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-19 08:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.72,10,9.03,0,2.84,11.87,USD,completed,UberX,San Francisco,
SYN-UBR-000302,2024-12-19 18:04:00 +0000 UTC,2024-12-19 18:04:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-19 18:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.66,6,8.23,0,3.06,11.29,USD,completed,UberX,San Francisco,
SYN-UBR-000303,2024-12-24 08:20:00 +0000 UTC,2024-12-24 08:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-24 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.78,9,8.23,2.5,3.13,13.86,USD,completed,UberX,San Francisco,
SYN-UBR-000304,2024-12-24 18:34:00 +0000 UTC,2024-12-24 18:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-24 18:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.61,8,8.68,1.73,2.75,13.16,USD,completed,UberX,San Francisco,
SYN-UBR-000305,2024-12-26 08:28:00 +0000 UTC,2024-12-26 08:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-26 08:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.57,6,8.23,2.2,2.44,12.87,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000306,2024-12-26 18:12:00 +0000 UTC,2024-12-26 18:12:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-26 18:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.74,6,7.67,0,1.96,9.63,USD,completed,UberX,San Francisco,
SYN-UBR-000307,2024-12-27 23:44:00 +0000 UTC,2024-12-27 23:44:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-27 23:48:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.37,4,7.68,1.8,2.97,12.45,USD,completed,UberX,San Francisco,
SYN-UBR-000308,2024-12-28 01:14:00 +0000 UTC,2024-12-28 01:15:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2024-12-28 01:19:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.66,4,7.67,2.37,2.86,12.9,USD,completed,UberX,San Francisco,
SYN-UBR-000309,2024-12-29 11:23:00 +0000 UTC,2024-12-29 11:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-29 11:27:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.58,4,6.89,3.27,1.73,11.89,USD,completed,UberX,San Francisco,
SYN-UBR-000310,2024-12-29 13:16:00 +0000 UTC,2024-12-29 13:16:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2024-12-29 13:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.42,4,6.32,0,3.01,9.33,USD,completed,UberX,San Francisco,
SYN-UBR-000311,2024-12-31 08:15:00 +0000 UTC,2024-12-31 08:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2024-12-31 08:21:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.83,6,7.74,2.34,2.74,12.82,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000312,2024-12-31 18:02:00 +0000 UTC,2024-12-31 18:02:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2024-12-31 18:08:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.57,6,7.05,1.88,1.7,10.63,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000313,2025-01-01 01:50:00 +0000 UTC,2025-01-01 01:50:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-01-01 01:54:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.57,4,16.38,0,2.62,19,USD,completed,Uber Black,San Francisco,2.4
SYN-UBR-000314,2025-01-02 08:12:00 +0000 UTC,2025-01-02 08:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-02 08:18:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.94,6,7.1,3.26,2.85,13.21,USD,completed,UberX,San Francisco,
SYN-UBR-000315,2025-01-02 18:05:00 +0000 UTC,2025-01-02 18:06:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-01-02 18:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.79,8,8.6,3.46,2.44,14.5,USD,completed,UberX,San Francisco,
SYN-UBR-000316,2025-01-07 08:23:00 +0000 UTC,2025-01-07 08:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-07 08:31:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.74,8,9.18,0,2.15,11.33,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000317,2025-01-07 18:16:00 +0000 UTC,2025-01-07 18:16:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-01-07 18:25:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.91,9,7.77,0,2.04,9.81,USD,completed,UberX,San Francisco,
SYN-UBR-000318,2025-01-11 11:56:00 +0000 UTC,2025-01-11 11:57:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-11 12:01:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.52,4,7.26,3.29,2.79,13.34,USD,completed,UberX,San Francisco,
SYN-UBR-000319,2025-01-11 13:46:00 +0000 UTC,2025-01-11 13:47:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-01-11 13:51:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.5,4,6.38,0,1.82,8.2,USD,completed,UberX,San Francisco,
SYN-UBR-000320,2025-01-14 08:28:00 +0000 UTC,2025-01-14 08:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-14 08:36:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.57,7,7.59,3.17,2.29,13.05,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000321,2025-01-14 18:33:00 +0000 UTC,2025-01-14 18:33:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-01-14 18:42:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.91,9,9.22,0,2.24,11.46,USD,completed,UberX,San Francisco,
SYN-UBR-000322,2025-01-17 23:10:00 +0000 UTC,2025-01-17 23:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-17 23:14:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.42,4,6.52,0,1.74,8.26,USD,completed,UberX,San Francisco,
SYN-UBR-000323,2025-01-18 01:32:00 +0000 UTC,2025-01-18 01:33:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-01-18 01:37:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.54,4,6.31,2.26,1.7,10.27,USD,completed,UberX,San Francisco,
SYN-UBR-000324,2025-01-23 08:18:00 +0000 UTC,2025-01-23 08:19:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-23 08:25:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.85,6,7.26,2.05,2.24,11.55,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000325,2025-01-23 18:12:00 +0000 UTC,2025-01-23 18:13:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-01-23 18:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.59,10,8.94,0,2.39,11.33,USD,completed,UberX,San Francisco,
SYN-UBR-000326,2025-01-28 08:21:00 +0000 UTC,2025-01-28 08:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-28 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.58,7,7.39,1.73,2.35,11.47,USD,completed,UberX,San Francisco,
SYN-UBR-000327,2025-01-28 18:32:00 +0000 UTC,2025-01-28 18:32:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-01-28 18:39:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.77,7,7.37,0,2.9,10.27,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000328,2025-01-30 08:20:00 +0000 UTC,2025-01-30 08:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-30 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.8,9,8.93,0,1.86,10.79,USD,completed,UberX,San Francisco,
SYN-UBR-000329,2025-01-30 18:16:00 +0000 UTC,2025-01-30 18:17:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-01-30 18:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.79,9,8.86,0,2.69,11.55,USD,completed,UberX,San Francisco,
SYN-UBR-000330,2025-01-31 23:18:00 +0000 UTC,2025-01-31 23:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-01-31 23:23:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.72,5,7.22,0,2.9,10.12,USD,completed,UberX,San Francisco,
SYN-UBR-000331,2025-02-01 02:18:00 +0000 UTC,2025-02-01 02:18:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-02-01 02:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.62,4,7.72,3.14,1.84,12.7,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000332,2025-02-02 15:20:00 +0000 UTC,2025-02-02 15:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-02 15:52:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),9.84,32,30.05,3.1,2.56,35.71,USD,completed,UberX,San Francisco,
SYN-UBR-000333,2025-02-07 22:08:00 +0000 UTC,2025-02-07 22:09:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2025-02-07 22:42:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.72,33,30.13,0,2.73,32.86,USD,completed,UberX,San Francisco,
SYN-UBR-000334,2025-02-07 23:22:00 +0000 UTC,2025-02-07 23:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-07 23:26:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.42,4,7.4,2.69,2.65,12.74,USD,completed,UberX,San Francisco,
SYN-UBR-000335,2025-02-08 01:36:00 +0000 UTC,2025-02-08 01:37:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-02-08 01:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.38,4,6.65,2.12,2.74,11.51,USD,completed,UberX,San Francisco,
SYN-UBR-000336,2025-02-11 08:22:00 +0000 UTC,2025-02-11 08:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-11 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.96,7,7.46,2.42,1.87,11.75,USD,completed,UberX,San Francisco,
SYN-UBR-000337,2025-02-11 18:06:00 +0000 UTC,2025-02-11 18:07:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-02-11 18:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.58,8,7.58,2.17,2.7,12.45,USD,completed,UberX,San Francisco,
SYN-UBR-000338,2025-02-12 08:12:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,rider_cancelled,UberX,San Francisco,
SYN-UBR-000339,2025-02-13 08:10:00 +0000 UTC,2025-02-13 08:10:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-13 08:17:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.94,7,7.35,2.28,3.05,12.68,USD,completed,UberX,San Francisco,
SYN-UBR-000340,2025-02-13 18:28:00 +0000 UTC,2025-02-13 18:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2025-02-13 18:36:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.62,8,8.93,0,2.15,11.08,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000341,2025-02-14 23:58:00 +0000 UTC,2025-02-14 23:58:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-15 00:02:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.74,4,6.99,2.45,3,12.44,USD,completed,UberX,San Francisco,
SYN-UBR-000342,2025-02-15 02:00:00 +0000 UTC,2025-02-15 02:01:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2025-02-15 02:05:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.65,4,7.58,2.6,2.13,12.31,USD,completed,UberX,San Francisco,
SYN-UBR-000343,2025-02-15 11:14:00 +0000 UTC,2025-02-15 11:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2025-02-15 11:18:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.51,4,7.16,0,2.65,9.81,USD,completed,UberX,San Francisco,
SYN-UBR-000344,2025-02-15 13:14:00 +0000 UTC,2025-02-15 13:14:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2025-02-15 13:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.38,4,6.72,2.44,3.01,12.17,USD,completed,UberX,San Francisco,
